President,Date,Approve,Disapprove,Inaug,Days
Obama,8/25/2015,44,51,1/20/2009,2408
Obama,8/24/2015,44,51,1/20/2009,2407
Obama,8/23/2015,45,51,1/20/2009,2406
Obama,8/22/2015,42,53,1/20/2009,2405
Obama,8/21/2015,43,53,1/20/2009,2404
Obama,8/20/2015,45,50,1/20/2009,2403
Obama,8/19/2015,45,50,1/20/2009,2402
Obama,8/18/2015,46,49,1/20/2009,2401
Obama,8/17/2015,44,51,1/20/2009,2400
Obama,8/16/2015,46,49,1/20/2009,2399
Obama,8/15/2015,45,50,1/20/2009,2398
Obama,8/14/2015,45,49,1/20/2009,2397
Obama,8/13/2015,47,49,1/20/2009,2396
Obama,8/12/2015,46,49,1/20/2009,2395
Obama,8/11/2015,49,47,1/20/2009,2394
Obama,8/10/2015,48,48,1/20/2009,2393
Obama,8/9/2015,47,49,1/20/2009,2392
Obama,8/8/2015,45,50,1/20/2009,2391
Obama,8/7/2015,44,52,1/20/2009,2390
Obama,8/6/2015,45,51,1/20/2009,2389
Obama,8/5/2015,45,51,1/20/2009,2388
Obama,8/4/2015,46,50,1/20/2009,2387
Obama,8/3/2015,46,50,1/20/2009,2386
Obama,8/2/2015,47,49,1/20/2009,2385
Obama,8/1/2015,47,48,1/20/2009,2384
Obama,7/31/2015,46,49,1/20/2009,2383
Obama,7/30/2015,47,48,1/20/2009,2382
Obama,7/29/2015,45,49,1/20/2009,2381
Obama,7/28/2015,46,49,1/20/2009,2380
Obama,7/27/2015,44,50,1/20/2009,2379
Obama,7/26/2015,46,49,1/20/2009,2378
Obama,7/25/2015,46,49,1/20/2009,2377
Obama,7/24/2015,46,49,1/20/2009,2376
Obama,7/23/2015,46,49,1/20/2009,2375
Obama,7/22/2015,45,50,1/20/2009,2374
Obama,7/21/2015,46,49,1/20/2009,2373
Obama,7/20/2015,45,50,1/20/2009,2372
Obama,7/19/2015,47,48,1/20/2009,2371
Obama,7/18/2015,46,48,1/20/2009,2370
Obama,7/17/2015,47,47,1/20/2009,2369
Obama,7/16/2015,46,48,1/20/2009,2368
Obama,7/15/2015,45,49,1/20/2009,2367
Obama,7/14/2015,46,49,1/20/2009,2366
Obama,7/13/2015,46,49,1/20/2009,2365
Obama,7/12/2015,47,48,1/20/2009,2364
Obama,7/11/2015,45,49,1/20/2009,2363
Obama,7/10/2015,46,50,1/20/2009,2362
Obama,7/9/2015,44,51,1/20/2009,2361
Obama,7/8/2015,46,50,1/20/2009,2360
Obama,7/7/2015,47,48,1/20/2009,2359
Obama,7/6/2015,48,47,1/20/2009,2358
Obama,7/5/2015,46,48,1/20/2009,2357
Obama,7/3/2015,45,50,1/20/2009,2355
Obama,7/2/2015,44,51,1/20/2009,2354
Obama,7/1/2015,45,51,1/20/2009,2353
Obama,6/30/2015,46,50,1/20/2009,2352
Obama,6/29/2015,46,50,1/20/2009,2351
Obama,6/28/2015,48,47,1/20/2009,2350
Obama,6/27/2015,47,49,1/20/2009,2349
Obama,6/26/2015,47,49,1/20/2009,2348
Obama,6/25/2015,46,50,1/20/2009,2347
Obama,6/24/2015,46,49,1/20/2009,2346
Obama,6/23/2015,46,48,1/20/2009,2345
Obama,6/22/2015,45,49,1/20/2009,2344
Obama,6/21/2015,45,50,1/20/2009,2343
Obama,6/20/2015,44,50,1/20/2009,2342
Obama,6/19/2015,44,50,1/20/2009,2341
Obama,6/18/2015,44,50,1/20/2009,2340
Obama,6/17/2015,44,50,1/20/2009,2339
Obama,6/16/2015,47,47,1/20/2009,2338
Obama,6/15/2015,46,48,1/20/2009,2337
Obama,6/14/2015,47,48,1/20/2009,2336
Obama,6/13/2015,45,49,1/20/2009,2335
Obama,6/12/2015,45,49,1/20/2009,2334
Obama,6/11/2015,44,51,1/20/2009,2333
Obama,6/10/2015,43,51,1/20/2009,2332
Obama,6/9/2015,45,49,1/20/2009,2331
Obama,6/8/2015,49,46,1/20/2009,2330
Obama,6/7/2015,46,48,1/20/2009,2329
Obama,6/6/2015,46,50,1/20/2009,2328
Obama,6/5/2015,45,50,1/20/2009,2327
Obama,6/4/2015,46,50,1/20/2009,2326
Obama,6/3/2015,47,49,1/20/2009,2325
Obama,6/1/2015,47,48,1/20/2009,2323
Obama,5/31/2015,49,47,1/20/2009,2322
Obama,5/30/2015,47,49,1/20/2009,2321
Obama,5/29/2015,47,48,1/20/2009,2320
Obama,5/28/2015,45,49,1/20/2009,2319
Obama,5/27/2015,45,49,1/20/2009,2318
Obama,5/26/2015,44,51,1/20/2009,2317
Obama,5/25/2015,47,49,1/20/2009,2316
Obama,5/24/2015,49,47,1/20/2009,2315
Obama,5/23/2015,49,47,1/20/2009,2314
Obama,5/22/2015,45,50,1/20/2009,2313
Obama,5/21/2015,42,53,1/20/2009,2312
Obama,5/20/2015,43,51,1/20/2009,2311
Obama,5/19/2015,46,49,1/20/2009,2310
Obama,5/18/2015,48,47,1/20/2009,2309
Obama,5/17/2015,48,47,1/20/2009,2308
Obama,5/16/2015,48,48,1/20/2009,2307
Obama,5/15/2015,47,49,1/20/2009,2306
Obama,5/14/2015,46,50,1/20/2009,2305
Obama,5/13/2015,45,49,1/20/2009,2304
Obama,5/12/2015,46,48,1/20/2009,2303
Obama,5/11/2015,46,48,1/20/2009,2302
Obama,5/10/2015,47,47,1/20/2009,2301
Obama,5/9/2015,46,49,1/20/2009,2300
Obama,5/8/2015,46,49,1/20/2009,2299
Obama,5/7/2015,48,47,1/20/2009,2298
Obama,5/6/2015,48,47,1/20/2009,2297
Obama,5/5/2015,47,49,1/20/2009,2296
Obama,5/4/2015,46,49,1/20/2009,2295
Obama,5/3/2015,46,49,1/20/2009,2294
Obama,5/2/2015,48,48,1/20/2009,2293
Obama,5/1/2015,47,49,1/20/2009,2292
Obama,4/30/2015,49,47,1/20/2009,2291
Obama,4/29/2015,49,47,1/20/2009,2290
Obama,4/28/2015,49,47,1/20/2009,2289
Obama,4/27/2015,46,48,1/20/2009,2288
Obama,4/26/2015,46,48,1/20/2009,2287
Obama,4/25/2015,46,48,1/20/2009,2286
Obama,4/24/2015,47,48,1/20/2009,2285
Obama,4/23/2015,45,49,1/20/2009,2284
Obama,4/22/2015,44,50,1/20/2009,2283
Obama,4/21/2015,45,50,1/20/2009,2282
Obama,4/20/2015,46,50,1/20/2009,2281
Obama,4/19/2015,45,51,1/20/2009,2280
Obama,4/18/2015,44,51,1/20/2009,2279
Obama,4/17/2015,45,51,1/20/2009,2278
Obama,4/16/2015,47,50,1/20/2009,2277
Obama,4/15/2015,47,50,1/20/2009,2276
Obama,4/14/2015,46,49,1/20/2009,2275
Obama,4/13/2015,45,50,1/20/2009,2274
Obama,4/12/2015,47,49,1/20/2009,2273
Obama,4/11/2015,48,48,1/20/2009,2272
Obama,4/10/2015,49,47,1/20/2009,2271
Obama,4/9/2015,47,49,1/20/2009,2270
Obama,4/8/2015,48,48,1/20/2009,2269
Obama,4/7/2015,46,49,1/20/2009,2268
Obama,4/6/2015,49,46,1/20/2009,2267
Obama,4/4/2015,47,47,1/20/2009,2265
Obama,4/3/2015,50,46,1/20/2009,2264
Obama,4/2/2015,48,48,1/20/2009,2263
Obama,4/1/2015,46,49,1/20/2009,2262
Obama,3/31/2015,45,49,1/20/2009,2261
Obama,3/30/2015,47,48,1/20/2009,2260
Obama,3/29/2015,49,46,1/20/2009,2259
Obama,3/28/2015,48,47,1/20/2009,2258
Obama,3/27/2015,47,49,1/20/2009,2257
Obama,3/26/2015,45,51,1/20/2009,2256
Obama,3/25/2015,44,52,1/20/2009,2255
Obama,3/24/2015,45,50,1/20/2009,2254
Obama,3/23/2015,45,50,1/20/2009,2253
Obama,3/22/2015,44,51,1/20/2009,2252
Obama,3/21/2015,43,52,1/20/2009,2251
Obama,3/20/2015,44,51,1/20/2009,2250
Obama,3/19/2015,46,49,1/20/2009,2249
Obama,3/18/2015,46,48,1/20/2009,2248
Obama,3/17/2015,47,48,1/20/2009,2247
Obama,3/16/2015,47,48,1/20/2009,2246
Obama,3/15/2015,48,47,1/20/2009,2245
Obama,3/14/2015,48,47,1/20/2009,2244
Obama,3/13/2015,48,47,1/20/2009,2243
Obama,3/12/2015,47,48,1/20/2009,2242
Obama,3/11/2015,46,49,1/20/2009,2241
Obama,3/10/2015,45,50,1/20/2009,2240
Obama,3/9/2015,46,49,1/20/2009,2239
Obama,3/8/2015,47,49,1/20/2009,2238
Obama,3/7/2015,47,49,1/20/2009,2237
Obama,3/6/2015,45,50,1/20/2009,2236
Obama,3/5/2015,45,50,1/20/2009,2235
Obama,3/4/2015,46,49,1/20/2009,2234
Obama,3/3/2015,48,47,1/20/2009,2233
Obama,3/2/2015,49,47,1/20/2009,2232
Obama,3/1/2015,47,48,1/20/2009,2231
Obama,2/28/2015,44,51,1/20/2009,2230
Obama,2/27/2015,42,53,1/20/2009,2229
Obama,2/26/2015,43,51,1/20/2009,2228
Obama,2/25/2015,43,52,1/20/2009,2227
Obama,2/24/2015,45,51,1/20/2009,2226
Obama,2/23/2015,45,51,1/20/2009,2225
Obama,2/22/2015,46,48,1/20/2009,2224
Obama,2/21/2015,45,50,1/20/2009,2223
Obama,2/20/2015,45,50,1/20/2009,2222
Obama,2/19/2015,44,51,1/20/2009,2221
Obama,2/18/2015,47,49,1/20/2009,2220
Obama,2/17/2015,48,48,1/20/2009,2219
Obama,2/16/2015,50,47,1/20/2009,2218
Obama,2/15/2015,49,48,1/20/2009,2217
Obama,2/14/2015,48,48,1/20/2009,2216
Obama,2/13/2015,47,49,1/20/2009,2215
Obama,2/12/2015,47,49,1/20/2009,2214
Obama,2/11/2015,46,49,1/20/2009,2213
Obama,2/10/2015,46,49,1/20/2009,2212
Obama,2/9/2015,46,49,1/20/2009,2211
Obama,2/8/2015,46,49,1/20/2009,2210
Obama,2/7/2015,45,50,1/20/2009,2209
Obama,2/6/2015,46,49,1/20/2009,2208
Obama,2/5/2015,45,50,1/20/2009,2207
Obama,2/3/2015,45,50,1/20/2009,2205
Obama,2/2/2015,46,49,1/20/2009,2204
Obama,1/31/2015,47,47,1/20/2009,2202
Obama,1/30/2015,49,46,1/20/2009,2201
Obama,1/29/2015,49,47,1/20/2009,2200
Obama,1/28/2015,47,49,1/20/2009,2199
Obama,1/27/2015,49,46,1/20/2009,2198
Obama,1/26/2015,48,46,1/20/2009,2197
Obama,1/25/2015,50,45,1/20/2009,2196
Obama,1/24/2015,48,48,1/20/2009,2195
Obama,1/23/2015,48,49,1/20/2009,2194
Obama,1/22/2015,47,49,1/20/2009,2193
Obama,1/20/2015,46,48,1/20/2009,2191
Obama,1/19/2015,45,49,1/20/2009,2190
Obama,1/18/2015,44,51,1/20/2009,2189
Obama,1/17/2015,46,50,1/20/2009,2188
Obama,1/16/2015,47,49,1/20/2009,2187
Obama,1/15/2015,48,47,1/20/2009,2186
Obama,1/14/2015,46,48,1/20/2009,2185
Obama,1/13/2015,46,48,1/20/2009,2184
Obama,1/12/2015,47,48,1/20/2009,2183
Obama,1/11/2015,46,48,1/20/2009,2182
Obama,1/10/2015,44,50,1/20/2009,2181
Obama,1/9/2015,44,50,1/20/2009,2180
Obama,1/8/2015,44,49,1/20/2009,2179
Obama,1/7/2015,46,47,1/20/2009,2178
Obama,1/6/2015,45,48,1/20/2009,2177
Obama,1/5/2015,46,48,1/20/2009,2176
Obama,1/4/2015,44,49,1/20/2009,2175
Obama,1/3/2015,46,48,1/20/2009,2174
Obama,1/2/2015,48,47,1/20/2009,2173
Obama,12/30/2014,47,48,1/20/2009,2170
Obama,12/29/2014,48,48,1/20/2009,2169
Obama,12/28/2014,45,50,1/20/2009,2168
Obama,12/27/2014,46,49,1/20/2009,2167
Obama,12/26/2014,43,51,1/20/2009,2166
Obama,12/23/2014,43,50,1/20/2009,2163
Obama,12/22/2014,44,51,1/20/2009,2162
Obama,12/21/2014,47,49,1/20/2009,2161
Obama,12/20/2014,47,49,1/20/2009,2160
Obama,12/19/2014,45,50,1/20/2009,2159
Obama,12/18/2014,43,52,1/20/2009,2158
Obama,12/17/2014,42,52,1/20/2009,2157
Obama,12/16/2014,42,52,1/20/2009,2156
Obama,12/15/2014,43,52,1/20/2009,2155
Obama,12/14/2014,44,51,1/20/2009,2154
Obama,12/13/2014,43,52,1/20/2009,2153
Obama,12/12/2014,44,51,1/20/2009,2152
Obama,12/10/2014,42,53,1/20/2009,2150
Obama,12/9/2014,44,51,1/20/2009,2149
Obama,12/8/2014,44,52,1/20/2009,2148
Obama,12/7/2014,44,51,1/20/2009,2147
Obama,12/6/2014,43,51,1/20/2009,2146
Obama,12/5/2014,41,52,1/20/2009,2145
Obama,12/3/2014,42,52,1/20/2009,2143
Obama,12/2/2014,41,53,1/20/2009,2142
Obama,12/1/2014,45,50,1/20/2009,2141
Obama,11/30/2014,45,50,1/20/2009,2140
Obama,11/29/2014,44,51,1/20/2009,2139
Obama,11/28/2014,43,53,1/20/2009,2138
Obama,11/26/2014,41,54,1/20/2009,2136
Obama,11/25/2014,44,52,1/20/2009,2135
Obama,11/24/2014,43,52,1/20/2009,2134
Obama,11/23/2014,43,52,1/20/2009,2133
Obama,11/22/2014,42,54,1/20/2009,2132
Obama,11/21/2014,41,55,1/20/2009,2131
Obama,11/20/2014,41,54,1/20/2009,2130
Obama,11/19/2014,42,53,1/20/2009,2129
Obama,11/18/2014,42,52,1/20/2009,2128
Obama,11/17/2014,43,51,1/20/2009,2127
Obama,11/16/2014,44,51,1/20/2009,2126
Obama,11/15/2014,44,51,1/20/2009,2125
Obama,11/14/2014,42,53,1/20/2009,2124
Obama,11/13/2014,42,52,1/20/2009,2123
Obama,11/12/2014,41,53,1/20/2009,2122
Obama,11/11/2014,42,52,1/20/2009,2121
Obama,11/10/2014,39,56,1/20/2009,2120
Obama,11/9/2014,40,55,1/20/2009,2119
Obama,11/8/2014,39,56,1/20/2009,2118
Obama,11/7/2014,40,55,1/20/2009,2117
Obama,11/6/2014,41,54,1/20/2009,2116
Obama,11/5/2014,41,53,1/20/2009,2115
Obama,11/4/2014,43,51,1/20/2009,2114
Obama,11/3/2014,42,53,1/20/2009,2113
Obama,11/2/2014,41,54,1/20/2009,2112
Obama,11/1/2014,40,54,1/20/2009,2111
Obama,10/30/2014,41,54,1/20/2009,2109
Obama,10/29/2014,43,52,1/20/2009,2108
Obama,10/28/2014,42,53,1/20/2009,2107
Obama,10/27/2014,42,53,1/20/2009,2106
Obama,10/26/2014,42,52,1/20/2009,2105
Obama,10/25/2014,43,52,1/20/2009,2104
Obama,10/24/2014,43,53,1/20/2009,2103
Obama,10/23/2014,42,54,1/20/2009,2102
Obama,10/22/2014,40,54,1/20/2009,2101
Obama,10/21/2014,41,54,1/20/2009,2100
Obama,10/20/2014,40,54,1/20/2009,2099
Obama,10/19/2014,40,55,1/20/2009,2098
Obama,10/18/2014,40,55,1/20/2009,2097
Obama,10/17/2014,42,53,1/20/2009,2096
Obama,10/16/2014,43,51,1/20/2009,2095
Obama,10/15/2014,42,52,1/20/2009,2094
Obama,10/14/2014,40,55,1/20/2009,2093
Obama,10/13/2014,41,54,1/20/2009,2092
Obama,10/12/2014,42,53,1/20/2009,2091
Obama,10/11/2014,42,54,1/20/2009,2090
Obama,10/10/2014,39,57,1/20/2009,2089
Obama,10/9/2014,39,56,1/20/2009,2088
Obama,10/8/2014,40,55,1/20/2009,2087
Obama,10/7/2014,44,51,1/20/2009,2086
Obama,10/6/2014,44,50,1/20/2009,2085
Obama,10/5/2014,44,50,1/20/2009,2084
Obama,10/4/2014,42,53,1/20/2009,2083
Obama,10/3/2014,41,55,1/20/2009,2082
Obama,10/2/2014,42,54,1/20/2009,2081
Obama,10/1/2014,42,54,1/20/2009,2080
Obama,9/30/2014,44,52,1/20/2009,2079
Obama,9/29/2014,43,52,1/20/2009,2078
Obama,9/28/2014,43,52,1/20/2009,2077
Obama,9/26/2014,42,53,1/20/2009,2075
Obama,9/25/2014,42,52,1/20/2009,2074
Obama,9/24/2014,42,53,1/20/2009,2073
Obama,9/23/2014,44,51,1/20/2009,2072
Obama,9/22/2014,44,51,1/20/2009,2071
Obama,9/21/2014,45,50,1/20/2009,2070
Obama,9/20/2014,42,53,1/20/2009,2069
Obama,9/19/2014,40,55,1/20/2009,2068
Obama,9/18/2014,42,53,1/20/2009,2067
Obama,9/17/2014,42,53,1/20/2009,2066
Obama,9/16/2014,43,53,1/20/2009,2065
Obama,9/15/2014,41,55,1/20/2009,2064
Obama,9/14/2014,41,54,1/20/2009,2063
Obama,9/13/2014,41,54,1/20/2009,2062
Obama,9/12/2014,40,54,1/20/2009,2061
Obama,9/11/2014,41,54,1/20/2009,2060
Obama,9/10/2014,40,54,1/20/2009,2059
Obama,9/9/2014,42,52,1/20/2009,2058
Obama,9/8/2014,42,52,1/20/2009,2057
Obama,9/7/2014,42,53,1/20/2009,2056
Obama,9/6/2014,40,53,1/20/2009,2055
Obama,9/5/2014,38,54,1/20/2009,2054
Obama,9/3/2014,38,54,1/20/2009,2052
Obama,9/2/2014,39,54,1/20/2009,2051
Obama,9/1/2014,42,52,1/20/2009,2050
Obama,8/31/2014,42,51,1/20/2009,2049
Obama,8/30/2014,42,51,1/20/2009,2048
Obama,8/29/2014,41,52,1/20/2009,2047
Obama,8/28/2014,41,53,1/20/2009,2046
Obama,8/27/2014,40,54,1/20/2009,2045
Obama,8/26/2014,41,53,1/20/2009,2044
Obama,8/25/2014,42,51,1/20/2009,2043
Obama,8/24/2014,42,51,1/20/2009,2042
Obama,8/23/2014,40,52,1/20/2009,2041
Obama,8/22/2014,41,53,1/20/2009,2040
Obama,8/21/2014,43,50,1/20/2009,2039
Obama,8/20/2014,44,50,1/20/2009,2038
Obama,8/19/2014,43,51,1/20/2009,2037
Obama,8/18/2014,42,51,1/20/2009,2036
Obama,8/17/2014,41,53,1/20/2009,2035
Obama,8/16/2014,41,53,1/20/2009,2034
Obama,8/15/2014,41,53,1/20/2009,2033
Obama,8/14/2014,42,51,1/20/2009,2032
Obama,8/13/2014,40,53,1/20/2009,2031
Obama,8/12/2014,42,53,1/20/2009,2030
Obama,8/11/2014,41,55,1/20/2009,2029
Obama,8/10/2014,43,52,1/20/2009,2028
Obama,8/8/2014,43,51,1/20/2009,2026
Obama,8/7/2014,44,50,1/20/2009,2025
Obama,8/6/2014,41,53,1/20/2009,2024
Obama,8/5/2014,41,53,1/20/2009,2023
Obama,8/4/2014,42,53,1/20/2009,2022
Obama,8/3/2014,42,53,1/20/2009,2021
Obama,8/2/2014,41,54,1/20/2009,2020
Obama,8/1/2014,42,53,1/20/2009,2019
Obama,7/31/2014,42,53,1/20/2009,2018
Obama,7/30/2014,41,54,1/20/2009,2017
Obama,7/29/2014,39,55,1/20/2009,2016
Obama,7/28/2014,40,54,1/20/2009,2015
Obama,7/27/2014,41,52,1/20/2009,2014
Obama,7/26/2014,40,52,1/20/2009,2013
Obama,7/25/2014,40,53,1/20/2009,2012
Obama,7/24/2014,39,54,1/20/2009,2011
Obama,7/23/2014,42,52,1/20/2009,2010
Obama,7/22/2014,42,51,1/20/2009,2009
Obama,7/21/2014,44,49,1/20/2009,2008
Obama,7/20/2014,44,50,1/20/2009,2007
Obama,7/19/2014,44,52,1/20/2009,2006
Obama,7/18/2014,43,53,1/20/2009,2005
Obama,7/17/2014,42,53,1/20/2009,2004
Obama,7/16/2014,42,52,1/20/2009,2003
Obama,7/15/2014,43,51,1/20/2009,2002
Obama,7/14/2014,44,51,1/20/2009,2001
Obama,7/13/2014,43,52,1/20/2009,2000
Obama,7/12/2014,42,53,1/20/2009,1999
Obama,7/11/2014,42,53,1/20/2009,1998
Obama,7/10/2014,41,55,1/20/2009,1997
Obama,7/9/2014,42,53,1/20/2009,1996
Obama,7/8/2014,42,54,1/20/2009,1995
Obama,7/7/2014,44,51,1/20/2009,1994
Obama,7/6/2014,44,52,1/20/2009,1993
Obama,7/5/2014,45,51,1/20/2009,1992
Obama,7/3/2014,43,52,1/20/2009,1990
Obama,7/2/2014,41,53,1/20/2009,1989
Obama,7/1/2014,40,54,1/20/2009,1988
Obama,6/30/2014,41,53,1/20/2009,1987
Obama,6/29/2014,42,52,1/20/2009,1986
Obama,6/28/2014,43,51,1/20/2009,1985
Obama,6/27/2014,43,51,1/20/2009,1984
Obama,6/26/2014,42,52,1/20/2009,1983
Obama,6/25/2014,42,52,1/20/2009,1982
Obama,6/24/2014,42,53,1/20/2009,1981
Obama,6/23/2014,42,53,1/20/2009,1980
Obama,6/22/2014,40,55,1/20/2009,1979
Obama,6/21/2014,41,54,1/20/2009,1978
Obama,6/20/2014,40,54,1/20/2009,1977
Obama,6/19/2014,41,54,1/20/2009,1976
Obama,6/18/2014,41,55,1/20/2009,1975
Obama,6/17/2014,41,54,1/20/2009,1974
Obama,6/16/2014,41,53,1/20/2009,1973
Obama,6/15/2014,41,53,1/20/2009,1972
Obama,6/14/2014,40,55,1/20/2009,1971
Obama,6/13/2014,41,54,1/20/2009,1970
Obama,6/12/2014,43,51,1/20/2009,1969
Obama,6/11/2014,45,49,1/20/2009,1968
Obama,6/10/2014,46,47,1/20/2009,1967
Obama,6/9/2014,44,50,1/20/2009,1966
Obama,6/8/2014,45,49,1/20/2009,1965
Obama,6/7/2014,43,51,1/20/2009,1964
Obama,6/6/2014,44,50,1/20/2009,1963
Obama,6/5/2014,43,51,1/20/2009,1962
Obama,6/4/2014,43,51,1/20/2009,1961
Obama,6/2/2014,43,52,1/20/2009,1959
Obama,6/1/2014,44,51,1/20/2009,1958
Obama,5/31/2014,44,52,1/20/2009,1957
Obama,5/30/2014,44,52,1/20/2009,1956
Obama,5/29/2014,45,51,1/20/2009,1955
Obama,5/28/2014,45,50,1/20/2009,1954
Obama,5/27/2014,45,50,1/20/2009,1953
Obama,5/26/2014,44,52,1/20/2009,1952
Obama,5/25/2014,44,52,1/20/2009,1951
Obama,5/24/2014,42,54,1/20/2009,1950
Obama,5/23/2014,44,51,1/20/2009,1949
Obama,5/22/2014,44,51,1/20/2009,1948
Obama,5/21/2014,45,49,1/20/2009,1947
Obama,5/20/2014,42,52,1/20/2009,1946
Obama,5/19/2014,42,53,1/20/2009,1945
Obama,5/18/2014,43,52,1/20/2009,1944
Obama,5/17/2014,44,51,1/20/2009,1943
Obama,5/16/2014,46,48,1/20/2009,1942
Obama,5/15/2014,44,49,1/20/2009,1941
Obama,5/14/2014,44,50,1/20/2009,1940
Obama,5/13/2014,45,49,1/20/2009,1939
Obama,5/12/2014,46,49,1/20/2009,1938
Obama,5/11/2014,44,50,1/20/2009,1937
Obama,5/10/2014,45,50,1/20/2009,1936
Obama,5/9/2014,45,50,1/20/2009,1935
Obama,5/8/2014,47,48,1/20/2009,1934
Obama,5/7/2014,44,51,1/20/2009,1933
Obama,5/6/2014,45,50,1/20/2009,1932
Obama,5/5/2014,43,52,1/20/2009,1931
Obama,5/4/2014,44,51,1/20/2009,1930
Obama,5/3/2014,42,53,1/20/2009,1929
Obama,5/2/2014,43,51,1/20/2009,1928
Obama,5/1/2014,45,49,1/20/2009,1927
Obama,4/30/2014,46,49,1/20/2009,1926
Obama,4/29/2014,43,52,1/20/2009,1925
Obama,4/28/2014,44,52,1/20/2009,1924
Obama,4/27/2014,43,52,1/20/2009,1923
Obama,4/26/2014,45,50,1/20/2009,1922
Obama,4/25/2014,44,51,1/20/2009,1921
Obama,4/24/2014,44,50,1/20/2009,1920
Obama,4/23/2014,45,49,1/20/2009,1919
Obama,4/22/2014,45,49,1/20/2009,1918
Obama,4/21/2014,46,48,1/20/2009,1917
Obama,4/19/2014,45,49,1/20/2009,1915
Obama,4/18/2014,45,49,1/20/2009,1914
Obama,4/17/2014,43,50,1/20/2009,1913
Obama,4/16/2014,42,51,1/20/2009,1912
Obama,4/15/2014,42,52,1/20/2009,1911
Obama,4/14/2014,43,51,1/20/2009,1910
Obama,4/13/2014,44,50,1/20/2009,1909
Obama,4/12/2014,43,51,1/20/2009,1908
Obama,4/11/2014,43,51,1/20/2009,1907
Obama,4/10/2014,42,52,1/20/2009,1906
Obama,4/9/2014,42,52,1/20/2009,1905
Obama,4/8/2014,44,51,1/20/2009,1904
Obama,4/7/2014,44,51,1/20/2009,1903
Obama,4/6/2014,44,52,1/20/2009,1902
Obama,4/5/2014,42,53,1/20/2009,1901
Obama,4/4/2014,43,53,1/20/2009,1900
Obama,4/3/2014,45,50,1/20/2009,1899
Obama,4/2/2014,45,50,1/20/2009,1898
Obama,4/1/2014,44,50,1/20/2009,1897
Obama,3/31/2014,44,51,1/20/2009,1896
Obama,3/30/2014,45,50,1/20/2009,1895
Obama,3/29/2014,43,52,1/20/2009,1894
Obama,3/28/2014,43,52,1/20/2009,1893
Obama,3/27/2014,40,54,1/20/2009,1892
Obama,3/26/2014,42,53,1/20/2009,1891
Obama,3/25/2014,42,52,1/20/2009,1890
Obama,3/24/2014,45,50,1/20/2009,1889
Obama,3/23/2014,44,51,1/20/2009,1888
Obama,3/22/2014,43,53,1/20/2009,1887
Obama,3/21/2014,40,55,1/20/2009,1886
Obama,3/20/2014,43,52,1/20/2009,1885
Obama,3/19/2014,45,49,1/20/2009,1884
Obama,3/18/2014,45,49,1/20/2009,1883
Obama,3/17/2014,41,52,1/20/2009,1882
Obama,3/16/2014,40,55,1/20/2009,1881
Obama,3/15/2014,40,54,1/20/2009,1880
Obama,3/14/2014,39,55,1/20/2009,1879
Obama,3/13/2014,40,54,1/20/2009,1878
Obama,3/12/2014,41,54,1/20/2009,1877
Obama,3/11/2014,43,52,1/20/2009,1876
Obama,3/10/2014,45,51,1/20/2009,1875
Obama,3/9/2014,45,51,1/20/2009,1874
Obama,3/8/2014,45,51,1/20/2009,1873
Obama,3/6/2014,42,55,1/20/2009,1871
Obama,3/5/2014,41,55,1/20/2009,1870
Obama,3/4/2014,42,54,1/20/2009,1869
Obama,3/3/2014,43,52,1/20/2009,1868
Obama,3/2/2014,42,54,1/20/2009,1867
Obama,3/1/2014,40,56,1/20/2009,1866
Obama,2/28/2014,40,56,1/20/2009,1865
Obama,2/27/2014,42,54,1/20/2009,1864
Obama,2/26/2014,42,54,1/20/2009,1863
Obama,2/25/2014,43,54,1/20/2009,1862
Obama,2/24/2014,44,53,1/20/2009,1861
Obama,2/23/2014,44,52,1/20/2009,1860
Obama,2/22/2014,44,51,1/20/2009,1859
Obama,2/21/2014,44,51,1/20/2009,1858
Obama,2/20/2014,45,50,1/20/2009,1857
Obama,2/19/2014,46,50,1/20/2009,1856
Obama,2/18/2014,44,50,1/20/2009,1855
Obama,2/17/2014,42,52,1/20/2009,1854
Obama,2/16/2014,41,53,1/20/2009,1853
Obama,2/15/2014,41,53,1/20/2009,1852
Obama,2/14/2014,40,52,1/20/2009,1851
Obama,2/13/2014,40,52,1/20/2009,1850
Obama,2/12/2014,39,51,1/20/2009,1849
Obama,2/11/2014,40,51,1/20/2009,1848
Obama,2/10/2014,42,50,1/20/2009,1847
Obama,2/9/2014,42,51,1/20/2009,1846
Obama,2/8/2014,41,51,1/20/2009,1845
Obama,2/7/2014,39,52,1/20/2009,1844
Obama,2/6/2014,40,51,1/20/2009,1843
Obama,2/5/2014,41,50,1/20/2009,1842
Obama,2/3/2014,40,51,1/20/2009,1840
Obama,2/1/2014,41,51,1/20/2009,1838
Obama,1/31/2014,42,51,1/20/2009,1837
Obama,1/30/2014,43,50,1/20/2009,1836
Obama,1/29/2014,42,49,1/20/2009,1835
Obama,1/28/2014,41,50,1/20/2009,1834
Obama,1/27/2014,41,50,1/20/2009,1833
Obama,1/26/2014,41,52,1/20/2009,1832
Obama,1/25/2014,42,51,1/20/2009,1831
Obama,1/24/2014,43,50,1/20/2009,1830
Obama,1/23/2014,43,49,1/20/2009,1829
Obama,1/22/2014,42,49,1/20/2009,1828
Obama,1/21/2014,42,49,1/20/2009,1827
